Herb_Name,Concentration,pH,TDS_ppm,ORP_mV,Temperature_C,Color_R,Color_G,Color_B,Potency
Haldi,1.0,5.709,211.43,-49.41,26.1,255,200,164,Medium
Haldi,1.0,5.346,251.53,-59.87,24.3,226,211,99,Medium
Haldi,1.0,6.337,140.66,-43.78,25.19,251,163,78,Medium
Haldi,1.0,6.027,208.33,-4.15,24.3,255,171,84,Medium
Haldi,1.0,5.738,335.2,-31.69,22.34,234,168,125,Medium
Haldi,1.0,6.025,328.23,-77.63,24.48,195,227,118,Medium
Haldi,1.0,5.196,167.88,-55.58,25.81,252,220,87,Medium
Haldi,1.0,6.271,191.88,-19.11,25.06,236,230,99,Medium
Haldi,1.0,5.839,347.38,-53.67,25.33,255,254,93,Medium
Haldi,1.0,5.826,408.74,-50.43,24.73,255,147,97,Medium
Haldi,1.0,5.594,285.51,-35.14,24.03,255,244,104,Medium
Haldi,1.0,6.413,312.94,-84.73,25.0,249,207,114,Medium
Haldi,1.0,5.788,243.21,-45.25,23.05,255,232,100,Medium
Haldi,1.0,5.466,346.59,-70.29,25.8,238,219,90,Medium
Haldi,1.0,5.176,295.74,-24.21,26.34,217,167,102,Medium
Haldi,1.0,6.174,477.78,-5.24,25.49,255,241,80,Medium
Haldi,1.0,6.188,404.25,-66.49,22.29,255,157,56,Medium
Haldi,1.0,5.545,320.68,-6.55,26.15,255,174,92,Medium
Haldi,1.0,5.857,352.17,-68.99,25.71,255,243,118,Medium
Haldi,1.0,5.494,269.86,-71.52,24.15,254,209,96,Medium
Haldi,1.0,6.055,240.71,-45.7,22.67,252,188,66,Medium
Haldi,1.0,6.147,289.68,-53.87,25.55,214,253,57,Medium
Haldi,1.0,5.843,223.56,-41.66,24.08,255,225,89,Medium
Haldi,1.0,6.387,273.56,-40.58,24.26,250,197,72,Medium
Haldi,1.0,6.095,344.08,-105.52,22.92,251,203,87,Medium
Haldi,1.0,6.239,279.18,-70.51,26.16,255,202,84,Medium
Haldi,1.0,6.162,247.9,-23.84,25.23,209,255,100,Medium
Haldi,1.0,4.844,344.6,-90.38,25.55,219,211,120,Medium
Haldi,1.0,4.916,339.67,-71.49,24.43,255,255,104,Medium
Haldi,1.0,5.558,312.89,-48.62,25.21,255,182,96,Medium
Haldi,1.0,6.199,356.51,-56.35,23.74,200,168,112,Medium
Haldi,1.0,5.744,289.64,-19.46,26.86,255,221,98,Medium
Haldi,1.0,5.631,338.82,-18.63,26.04,205,243,105,Medium
Haldi,1.0,4.984,254.78,-57.58,24.49,238,238,106,Medium
Haldi,1.0,6.326,288.05,-34.47,23.42,234,204,85,Medium
Haldi,1.0,5.834,338.46,-41.46,24.19,203,185,119,Medium
Haldi,1.0,6.023,348.84,-24.22,26.09,255,203,136,Medium
Haldi,1.0,5.403,290.63,-40.74,22.74,255,209,178,Medium
Haldi,1.0,5.428,307.68,-18.73,24.01,249,151,107,Medium
Haldi,1.0,6.022,253.26,-54.65,25.58,255,190,105,Medium
Haldi,1.0,5.961,265.37,-47.99,24.07,255,237,82,Medium
Haldi,1.0,6.259,212.35,-25.77,24.61,255,190,96,Medium
Haldi,1.0,5.791,192.34,-47.15,23.17,158,152,90,Medium
Haldi,1.0,6.296,192.53,-69.29,26.78,189,136,98,Medium
Haldi,1.0,5.912,311.87,-43.39,24.41,255,206,133,Medium
Haldi,1.0,5.79,365.62,-57.32,25.19,239,154,92,Medium
Haldi,1.0,5.573,433.71,-52.52,22.79,231,221,106,Medium
Haldi,1.0,6.126,277.66,-62.16,23.62,255,195,74,Medium
Haldi,1.0,5.427,283.77,-89.92,23.07,255,175,90,Medium
Haldi,1.0,5.882,329.0,-17.23,27.15,237,203,100,Medium
Haldi,1.0,5.539,277.81,-45.91,26.01,211,184,108,Medium
Haldi,1.0,6.273,382.39,-84.94,27.82,255,232,85,Medium
Haldi,1.0,6.349,285.02,-57.24,26.85,243,229,96,Medium
Haldi,1.0,6.069,274.33,-50.06,24.43,255,227,132,Medium
Haldi,1.0,5.705,279.43,-62.69,25.4,255,210,102,Medium
Haldi,1.0,6.088,523.58,-44.49,23.66,255,207,86,Medium
Haldi,1.0,6.377,242.88,-89.33,22.76,209,205,125,Medium
Haldi,1.0,5.844,359.43,-47.39,23.63,255,176,95,Medium
Haldi,1.0,5.342,409.33,-32.5,24.39,255,229,83,Medium
Haldi,1.0,6.053,393.85,-87.32,22.96,255,194,119,Medium
Haldi,1.0,6.145,308.97,-50.97,24.79,255,222,66,Medium
Haldi,1.0,5.961,419.3,-83.88,26.25,255,220,101,Medium
Haldi,1.0,5.902,234.28,-19.56,26.21,255,192,94,Medium
Haldi,1.0,5.659,292.77,-48.93,24.05,236,200,81,Medium
Haldi,1.0,6.13,448.29,-45.7,26.38,255,191,99,Medium
Haldi,1.0,5.685,391.51,-29.11,30.43,230,209,96,Medium
Haldi,1.0,6.231,280.48,-26.92,27.56,255,178,82,Medium
Haldi,1.0,5.354,472.18,-70.5,25.37,255,250,110,Medium
Haldi,1.0,6.376,128.08,-69.43,25.28,218,255,102,Medium
Haldi,1.0,5.529,307.01,-36.25,23.89,255,239,110,Medium
Haldi,1.0,5.928,306.08,-50.12,24.48,231,154,91,Medium
Haldi,1.0,5.41,164.11,-68.12,23.66,255,255,101,Medium
Haldi,1.0,5.458,223.3,-58.09,24.31,192,255,91,Medium
Haldi,1.0,5.902,344.79,-57.98,24.63,248,234,97,Medium
Haldi,1.0,6.25,307.5,-34.17,23.92,255,151,101,Medium
Haldi,1.0,5.6,347.46,-62.92,23.55,255,252,104,Medium
Haldi,1.0,5.859,256.02,-29.46,23.01,255,234,101,Medium
Haldi,1.0,5.971,361.33,-5.05,24.93,239,157,103,Medium
Haldi,1.0,6.287,315.02,-69.7,26.32,255,173,122,Medium
Haldi,1.0,6.16,288.08,-16.38,24.84,255,222,130,Medium
Haldi,1.0,5.531,349.87,-22.33,23.14,255,255,78,Medium
Haldi,1.0,5.586,400.14,-66.76,24.23,255,223,92,Medium
Haldi,1.0,5.138,342.64,-42.06,24.33,255,158,74,Medium
Haldi,1.0,5.964,249.51,-58.82,25.67,255,172,109,Medium
Haldi,1.0,5.486,437.27,-29.46,24.14,248,255,122,Medium
Haldi,1.0,6.348,307.6,-55.99,23.71,255,218,109,Medium
Haldi,1.0,5.451,264.46,-46.5,25.95,203,217,105,Medium
Haldi,1.0,5.71,290.93,-46.65,24.82,255,250,97,Medium
Haldi,1.0,5.838,381.79,-80.82,25.33,228,199,133,Medium
Haldi,1.0,6.378,418.72,-57.79,26.57,255,222,68,Medium
Haldi,1.0,5.627,277.93,-50.25,23.47,245,252,100,Medium
Haldi,1.0,5.292,312.06,-44.99,23.41,179,164,112,Medium
Haldi,1.0,5.494,289.45,-64.21,25.12,165,255,123,Medium
Haldi,1.0,5.427,329.76,-63.16,22.88,255,215,95,Medium
Haldi,1.0,5.387,286.51,-31.64,24.44,255,245,115,Medium
Haldi,1.0,5.569,318.28,-47.38,25.06,245,240,79,Medium
Haldi,1.0,5.769,250.4,-34.0,26.94,255,214,115,Medium
Haldi,1.0,5.559,297.1,4.31,24.82,247,227,84,Medium
Haldi,1.0,6.084,361.89,-62.15,25.68,254,248,63,Medium
Haldi,1.0,6.226,354.24,-50.61,26.85,247,177,102,Medium
Haldi,1.5,5.16,517.27,-87.35,25.52,220,208,36,High
Haldi,1.5,5.249,331.73,-74.64,23.81,201,250,15,High
Haldi,1.5,5.598,550.91,-108.4,25.18,250,178,28,High
Haldi,1.5,5.853,423.63,-106.13,25.38,181,214,30,High
Haldi,1.5,6.114,373.52,-84.66,25.04,247,185,39,High
Haldi,1.5,6.273,430.6,-88.71,24.24,255,209,31,High
Haldi,1.5,5.716,417.41,-62.19,27.81,242,182,40,High
Haldi,1.5,5.771,220.71,-82.04,26.55,255,167,34,High
Haldi,1.5,5.61,481.02,-88.49,26.07,242,217,28,High
Haldi,1.5,5.941,435.24,-40.66,24.13,255,186,34,High
Haldi,1.5,5.781,332.99,-103.45,25.27,255,218,17,High
Haldi,1.5,5.792,341.07,-45.39,26.27,255,233,42,High
Haldi,1.5,5.953,697.69,-75.55,26.73,255,210,36,High
Haldi,1.5,5.728,408.11,-87.55,26.25,200,168,41,High
Haldi,1.5,5.555,333.68,-97.34,24.32,255,183,30,High
Haldi,1.5,6.022,329.11,-84.89,25.11,249,234,22,High
Haldi,1.5,5.422,519.68,-105.32,24.58,225,206,22,High
Haldi,1.5,5.921,401.49,-71.73,25.5,191,182,28,High
Haldi,1.5,5.73,718.3,-97.35,23.83,255,179,24,High
Haldi,1.5,6.011,421.16,-90.34,26.44,255,197,38,High
Haldi,1.5,5.517,495.74,-104.74,26.69,255,213,44,High
Haldi,1.5,5.969,594.33,-33.93,22.76,227,202,18,High
Haldi,1.5,5.592,670.88,-102.98,25.82,214,233,44,High
Haldi,1.5,6.102,445.03,-69.29,24.24,255,181,32,High
Haldi,1.5,5.717,558.88,-26.37,26.32,255,207,30,High
Haldi,1.5,6.289,430.91,-32.19,24.76,255,209,11,High
Haldi,1.5,5.421,443.72,-61.27,22.16,253,201,26,High
Haldi,1.5,5.65,513.79,-87.8,24.21,255,195,33,High
Haldi,1.5,5.979,696.29,-72.96,27.06,255,154,30,High
Haldi,1.5,5.984,198.19,-116.51,25.23,232,239,11,High
Haldi,1.5,6.294,496.62,-120.76,23.88,255,255,31,High
Haldi,1.5,5.302,515.59,-45.84,25.22,255,199,33,High
Haldi,1.5,5.551,239.5,-63.48,26.09,255,181,31,High
Haldi,1.5,6.022,424.21,-63.3,25.08,255,255,42,High
Haldi,1.5,5.737,514.38,-101.74,27.53,255,251,34,High
Haldi,1.5,6.14,264.02,-79.23,25.03,222,220,25,High
Haldi,1.5,5.57,461.03,-130.58,27.23,237,199,20,High
Haldi,1.5,5.139,363.4,-88.92,24.27,238,195,40,High
Haldi,1.5,6.162,502.07,-80.0,23.95,218,215,29,High
Haldi,1.5,5.485,560.61,-72.28,26.75,216,226,34,High
Haldi,1.5,5.929,326.48,-105.6,28.51,225,180,36,High
Haldi,1.5,5.702,199.28,-36.91,24.48,255,160,35,High
Haldi,1.5,6.014,455.38,-21.86,25.82,255,193,11,High
Haldi,1.5,5.643,517.05,-92.55,24.75,255,180,33,High
Haldi,1.5,5.546,543.71,-18.47,23.75,252,151,17,High
Haldi,1.5,6.164,241.12,-135.84,24.88,255,167,29,High
Haldi,1.5,5.816,513.04,-139.61,23.86,233,230,37,High
Haldi,1.5,5.089,456.5,-69.57,23.12,255,204,37,High
Haldi,1.5,6.268,414.45,-40.34,23.75,172,145,29,High
Haldi,1.5,5.446,563.25,-63.49,26.52,255,192,28,High
Haldi,1.5,5.64,264.08,-52.53,24.43,188,129,27,High
Haldi,1.5,6.356,365.57,-52.5,26.14,255,208,40,High
Haldi,1.5,6.272,398.08,-47.93,25.21,242,201,20,High
Haldi,1.5,5.678,465.26,-62.6,24.04,255,236,33,High
Haldi,1.5,4.967,507.11,-111.63,25.84,234,206,30,High
Haldi,1.5,5.644,401.13,-123.08,23.49,255,223,29,High
Haldi,1.5,5.407,527.45,-81.48,24.01,178,190,36,High
Haldi,1.5,5.383,296.15,-128.67,24.1,222,178,30,High
Haldi,1.5,5.938,220.53,-139.52,23.01,255,213,30,High
Haldi,1.5,5.429,622.7,-83.47,24.31,242,188,29,High
Haldi,1.5,6.095,380.56,-92.45,24.11,251,222,31,High
Haldi,1.5,5.85,354.64,-65.02,26.05,255,144,32,High
Haldi,1.5,5.65,390.09,-47.09,24.44,255,177,30,High
Haldi,1.5,5.724,497.79,-114.12,24.41,231,139,34,High
Haldi,1.5,5.552,324.81,-37.87,23.85,255,198,28,High
Haldi,1.5,5.229,347.43,-87.76,25.3,255,175,30,High
Haldi,1.5,5.409,491.85,-128.82,27.2,255,171,24,High
Haldi,1.5,4.909,498.5,-115.03,27.68,222,188,33,High
Haldi,1.5,5.562,407.87,-79.21,27.29,253,163,31,High
Haldi,1.5,5.507,463.05,-35.52,25.94,255,139,44,High
Haldi,1.5,5.371,359.32,-52.27,25.95,211,176,22,High
Haldi,1.5,5.561,377.38,-84.59,23.4,255,179,30,High
Haldi,1.5,5.657,520.84,-49.54,24.22,192,250,38,High
Haldi,1.5,5.891,277.37,-46.63,24.32,247,222,31,High
Haldi,1.5,5.872,397.25,-36.81,25.13,255,209,30,High
Haldi,1.5,4.847,522.99,-21.33,26.37,247,216,22,High
Haldi,1.5,5.114,590.45,-88.47,26.66,255,181,42,High
Haldi,1.5,5.622,575.76,-102.6,25.33,255,212,21,High
Haldi,1.5,5.359,395.69,-88.01,26.22,219,243,22,High
Haldi,1.5,5.552,246.63,-60.53,23.85,195,210,30,High
Haldi,1.5,5.986,628.67,-56.5,23.92,174,234,30,High
Haldi,1.5,5.462,499.13,-20.37,24.96,255,238,39,High
Haldi,1.5,6.592,293.59,-100.62,24.02,255,175,22,High
Haldi,1.5,5.942,524.27,-71.21,25.1,251,204,29,High
Haldi,1.5,6.256,384.17,-33.69,25.2,255,172,46,High
Haldi,1.5,5.12,337.38,-54.29,25.37,255,242,25,High
Haldi,1.5,5.863,459.57,-107.28,24.64,255,236,31,High
Haldi,1.5,6.363,573.09,-70.87,24.47,255,135,26,High
Haldi,1.5,5.88,630.23,-75.03,24.79,212,193,32,High
Haldi,1.5,5.589,279.63,-65.09,27.76,255,175,36,High
Haldi,1.5,5.35,393.07,-39.09,23.36,230,186,30,High
Haldi,1.5,5.405,349.95,-94.24,25.56,214,193,30,High
Haldi,1.5,6.149,599.64,-78.67,25.79,255,169,21,High
Haldi,1.5,5.279,280.68,-99.6,26.03,255,197,21,High
Haldi,1.5,5.57,353.97,-102.32,25.57,230,214,33,High
Haldi,1.5,4.766,437.66,-106.67,26.39,200,223,31,High
Haldi,1.5,5.728,635.47,-90.54,23.3,195,102,29,High
Haldi,1.5,5.454,596.09,-75.74,26.11,228,213,20,High
Haldi,1.5,6.093,416.05,-118.58,23.98,255,241,22,High
Haldi,1.5,6.394,580.66,-81.78,21.15,255,157,34,High
Haldi,1.5,5.406,332.52,-83.85,24.81,229,198,36,High
Haldi,1.5,6.523,451.4,-127.83,24.9,250,216,35,High
Haldi,1.5,5.177,397.08,-141.4,25.59,232,203,38,High
Haldi,1.5,5.877,478.56,-76.65,24.55,255,189,37,High
Haldi,1.5,5.865,341.94,-27.26,23.47,212,169,23,High
Haldi,1.5,5.847,493.53,-72.01,25.04,222,180,11,High
Haldi,1.5,5.755,322.11,-52.42,26.21,255,138,27,High
Haldi,1.5,5.449,507.34,-92.3,25.49,255,169,32,High
Haldi,1.5,5.277,469.63,-82.63,27.2,255,255,31,High
Haldi,1.5,6.247,349.2,-71.77,22.27,255,155,30,High
Haldi,1.5,5.923,430.9,-66.98,24.71,255,224,30,High
Haldi,1.5,5.569,550.85,-21.67,24.41,253,188,21,High
Haldi,1.5,5.53,369.71,-27.62,26.21,255,202,29,High
Haldi,1.5,5.718,473.58,-135.87,24.36,253,163,22,High
Haldi,1.5,5.357,395.06,-101.31,24.19,255,235,22,High
Haldi,1.5,6.131,361.97,-24.43,22.71,245,243,39,High
Haldi,1.5,5.208,468.67,-81.42,24.4,255,182,50,High
Haldi,1.5,5.854,391.68,-52.11,25.26,255,135,28,High
Haldi,1.5,5.207,592.15,-83.62,26.35,255,212,30,High
Haldi,1.5,5.623,507.56,-133.6,26.19,248,158,28,High
Haldi,1.5,5.366,562.95,-104.01,25.84,224,148,31,High
Haldi,1.5,6.636,438.55,-97.83,26.94,237,178,16,High
Haldi,1.5,5.38,561.15,-90.77,25.46,255,193,30,High
Haldi,1.5,5.742,601.71,-104.76,24.23,255,167,33,High
Haldi,1.5,5.49,586.2,-93.51,26.84,241,127,31,High
Haldi,1.5,6.059,599.77,-63.7,27.12,255,196,31,High
Haldi,1.5,6.02,375.16,-107.24,25.65,255,255,28,High
Haldi,1.5,4.815,256.84,-66.24,25.37,255,255,31,High
Haldi,1.5,5.515,479.35,-74.96,23.03,194,150,39,High
Haldi,1.5,5.491,563.23,-68.5,23.86,255,161,30,High
Haldi,1.5,5.949,653.98,-113.86,23.79,255,168,30,High
Haldi,1.5,5.665,449.26,-109.46,23.94,255,184,33,High
Haldi,1.5,5.605,397.48,-60.1,24.72,255,205,28,High
Haldi,1.5,6.508,593.46,-124.62,23.96,234,140,30,High
Haldi,1.5,6.038,437.67,-80.12,24.52,255,199,32,High
Haldi,1.5,5.18,381.23,-80.15,23.69,255,216,30,High
Haldi,1.5,5.245,470.72,-75.21,24.64,255,221,39,High
Haldi,1.5,5.662,456.58,-87.0,25.71,255,188,33,High
Haldi,1.5,6.104,627.48,-93.77,24.5,255,166,37,High
Haldi,1.5,5.33,305.23,-77.55,25.41,242,200,28,High
Haldi,1.5,5.4,601.93,-36.16,26.75,255,204,36,High
Haldi,1.5,5.498,469.71,-106.99,26.02,235,229,29,High
Haldi,1.5,5.171,575.48,-81.17,24.86,255,140,21,High
Haldi,1.5,4.832,328.97,-29.94,24.3,227,217,34,High
Haldi,1.5,5.856,446.8,-97.94,24.39,255,185,23,High
Haldi,1.5,4.995,636.0,-62.71,24.71,255,181,35,High
Haldi,1.5,6.232,409.96,-84.22,23.74,255,255,40,High
Haldi,1.5,6.019,649.26,-65.09,27.26,231,240,26,High
Haldi,1.5,5.438,668.92,-76.05,26.59,255,142,25,High
Haldi,1.5,5.919,377.18,-80.75,25.51,220,188,23,High
Haldi,1.5,6.226,569.16,-120.61,24.93,255,209,30,High
Haldi,1.5,5.231,531.17,-73.6,24.54,255,200,46,High
Haldi,1.5,5.549,373.04,-77.51,23.45,255,194,24,High
Haldi,1.5,6.007,392.31,-39.95,25.04,255,251,37,High
Haldi,1.5,5.828,204.93,-56.66,24.59,240,211,31,High
Haldi,1.5,6.313,391.03,-81.03,25.51,255,186,35,High
Haldi,1.5,5.694,661.78,-80.4,26.89,152,183,25,High
Haldi,1.5,5.921,379.03,-63.99,23.98,255,184,17,High
Haldi,1.5,5.335,733.56,-4.1,25.22,228,160,36,High
Haldi,1.5,6.215,466.96,-85.81,28.47,247,204,22,High
Haldi,1.5,5.04,452.59,-89.14,24.18,255,162,35,High
Haldi,1.5,6.018,387.72,-82.14,23.69,255,235,23,High
Haldi,1.5,5.678,308.95,-122.87,25.61,255,167,28,High
Haldi,1.5,5.206,234.41,-51.01,23.64,255,218,32,High
Haldi,1.5,5.481,573.72,-104.65,25.46,255,158,35,High
Haldi,1.5,6.12,260.72,-110.64,26.47,255,198,35,High
Haldi,1.5,5.508,320.29,-103.37,24.05,232,192,30,High
Haldi,1.5,6.16,521.48,-43.45,25.48,255,212,37,High
Haldi,1.5,5.808,348.63,-70.89,25.03,255,192,23,High
Haldi,1.5,5.967,622.93,-64.85,26.79,255,149,31,High
Haldi,1.5,5.821,296.3,-78.22,24.95,255,148,23,High
Haldi,1.5,6.135,443.67,-67.35,24.81,255,145,30,High
Haldi,1.5,5.681,593.55,-70.6,22.37,255,177,31,High
Haldi,1.5,5.539,473.17,-52.85,25.69,255,235,19,High
Haldi,1.5,5.662,486.2,-54.89,25.51,210,207,34,High
Haldi,1.5,6.156,396.14,-107.71,24.93,243,231,24,High
Haldi,1.5,5.555,459.8,-90.21,24.42,255,199,43,High
Haldi,1.5,5.672,395.26,-76.48,22.35,255,255,21,High
Haldi,1.5,5.517,443.25,-113.14,25.85,255,208,17,High
Haldi,1.5,5.676,514.84,-53.31,25.8,255,204,18,High
Haldi,1.5,5.714,482.11,-93.93,25.31,255,227,30,High
Haldi,1.5,5.483,504.6,-79.23,24.05,255,170,37,High
Haldi,1.5,5.931,323.44,-80.36,27.08,236,220,42,High
Haldi,1.5,5.58,439.62,-51.94,26.3,230,182,11,High
Haldi,1.5,5.832,365.22,-82.2,23.67,255,158,32,High
Haldi,1.5,6.102,495.86,-135.3,25.31,216,164,21,High
Haldi,1.5,5.695,462.29,-67.73,25.15,255,214,24,High
Haldi,1.5,5.725,412.76,-72.17,24.91,255,236,25,High
Haldi,1.5,5.73,448.05,-83.74,25.14,238,189,27,High
Haldi,1.5,6.056,270.5,-51.52,22.49,255,212,17,High
Haldi,1.5,5.952,481.46,-90.59,24.92,249,244,21,High
Haldi,1.5,5.675,431.14,-66.25,25.73,218,255,32,High
Haldi,1.5,5.833,594.39,-56.61,22.76,252,150,24,High
Haldi,1.5,6.309,302.08,-71.86,22.22,251,187,35,High
Haldi,1.5,5.747,543.92,-57.55,24.77,253,188,29,High
Haldi,1.5,4.799,463.47,-121.85,24.14,193,225,29,High
Haldi,1.5,5.393,458.37,-72.48,25.92,231,140,28,High
Haldi,1.5,6.046,468.18,-91.02,26.16,255,201,27,High
Haldi,1.5,5.761,438.99,-100.89,26.51,255,208,32,High
Haldi,1.5,5.441,221.49,-36.98,24.03,255,208,18,High
Mulethi,0.0,6.614,3.21,0.63,23.05,255,255,190,Empty
Mulethi,0.0,7.814,0.0,-9.58,25.64,255,225,179,Empty
Mulethi,0.0,7.566,0.0,10.83,23.48,227,223,255,Empty
Mulethi,0.0,6.843,7.19,6.76,23.8,232,206,255,Empty
Mulethi,0.0,7.633,0.0,8.0,25.25,226,255,248,Empty
Mulethi,0.0,7.45,7.26,5.94,24.83,254,222,255,Empty
Mulethi,0.0,6.611,4.53,-1.92,21.55,239,215,190,Empty
Mulethi,0.0,7.65,3.5,8.79,25.31,228,206,218,Empty
Mulethi,0.0,7.001,0.0,7.4,27.25,251,255,255,Empty
Mulethi,0.0,7.146,0.0,-20.52,24.42,182,255,226,Empty
Mulethi,0.0,7.05,0.0,-1.51,23.29,230,225,255,Empty
Mulethi,0.0,7.972,1.17,4.05,25.31,203,219,255,Empty
Mulethi,0.0,6.829,17.19,-2.71,23.75,255,255,227,Empty
Mulethi,0.0,7.367,0.0,-22.27,27.75,255,255,225,Empty
Mulethi,0.0,6.71,5.22,-9.34,25.78,243,255,255,Empty
Mulethi,0.0,7.208,0.0,1.11,25.16,236,255,255,Empty
Mulethi,0.0,7.25,0.24,0.55,24.06,255,213,215,Empty
Mulethi,0.0,6.83,3.05,-9.46,24.1,195,216,222,Empty
Mulethi,0.0,7.247,0.0,-12.54,26.02,193,179,210,Empty
Mulethi,0.0,7.155,0.0,-15.85,26.96,172,255,254,Empty
Mulethi,0.0,7.52,7.59,-13.5,22.93,222,217,212,Empty
Mulethi,0.0,7.266,0.0,-14.88,24.75,214,240,233,Empty
Mulethi,0.0,6.885,0.0,0.33,25.92,219,255,193,Empty
Mulethi,0.0,6.339,1.28,-7.75,24.75,240,212,229,Empty
Mulethi,0.0,7.388,0.0,-3.13,25.08,255,247,255,Empty
Mulethi,0.0,7.48,0.0,-13.66,25.95,235,255,255,Empty
Mulethi,0.0,6.873,2.5,8.04,23.52,232,178,255,Empty
Mulethi,0.0,7.118,3.75,10.7,22.53,189,255,249,Empty
Mulethi,0.0,7.207,0.0,7.09,25.58,255,244,222,Empty
Mulethi,0.0,7.04,11.06,-7.32,24.79,215,255,216,Empty
Mulethi,0.0,7.074,3.92,-14.58,27.23,200,201,198,Empty
Mulethi,0.0,7.135,0.0,-3.97,22.87,216,223,200,Empty
Mulethi,0.0,7.278,9.25,12.07,24.85,237,255,234,Empty
Mulethi,0.0,6.799,0.14,-11.48,24.06,250,250,252,Empty
Mulethi,0.0,7.215,0.0,16.43,23.95,255,193,224,Empty
Mulethi,0.0,6.828,0.0,-15.34,23.56,237,255,250,Empty
Mulethi,0.0,7.514,1.04,-2.62,24.7,255,215,253,Empty
Mulethi,0.0,7.02,0.0,1.19,24.13,226,202,255,Empty
Mulethi,0.0,6.84,0.0,5.45,22.25,232,188,241,Empty
Mulethi,0.0,6.998,0.0,-19.11,27.8,252,198,185,Empty
Mulethi,0.0,7.452,6.72,8.53,25.33,237,249,212,Empty
Mulethi,0.0,7.287,2.34,0.72,25.36,255,224,217,Empty
Mulethi,0.0,7.474,2.03,-0.32,26.49,255,255,242,Empty
Mulethi,0.0,7.533,0.12,4.53,25.88,255,206,218,Empty
Mulethi,0.0,7.79,0.0,8.69,24.92,190,232,194,Empty
Mulethi,0.0,6.81,0.0,-6.6,26.12,243,255,255,Empty
Mulethi,0.0,6.598,0.0,9.21,25.86,233,255,201,Empty
Mulethi,0.0,7.324,5.15,-21.22,24.95,248,189,255,Empty
Mulethi,0.0,7.033,0.0,4.21,24.58,248,179,255,Empty
Mulethi,0.0,7.58,7.85,2.55,24.84,255,255,245,Empty
Mulethi,0.0,6.907,0.0,-20.85,24.85,218,227,255,Empty
Mulethi,0.0,6.762,0.0,-6.69,25.44,220,209,233,Empty
Mulethi,0.0,6.89,9.77,-2.73,24.9,224,255,255,Empty
Mulethi,0.0,7.532,0.0,0.62,23.87,188,255,181,Empty
Mulethi,0.0,7.044,2.75,10.56,25.39,148,174,229,Empty
Mulethi,0.0,7.658,1.26,-7.91,24.01,221,173,255,Empty
Mulethi,0.0,7.003,0.0,9.07,23.95,255,255,255,Empty
Mulethi,0.0,6.502,6.89,-16.53,22.64,229,248,243,Empty
Mulethi,0.0,6.667,0.0,2.11,23.7,255,255,182,Empty
Mulethi,0.0,7.263,5.88,-0.74,24.28,198,251,248,Empty
Mulethi,0.0,8.013,3.85,-12.87,22.55,255,147,194,Empty
Mulethi,0.0,7.549,0.0,-7.91,25.1,216,255,255,Empty
Mulethi,0.0,7.657,0.0,-8.11,26.34,217,255,208,Empty
Mulethi,0.0,7.263,4.66,3.78,24.05,202,248,255,Empty
Mulethi,0.0,7.432,0.0,-3.36,25.77,255,255,255,Empty
Mulethi,0.0,7.188,0.0,-9.31,23.06,253,233,222,Empty
Mulethi,0.0,6.757,0.0,8.54,20.28,255,175,244,Empty
Mulethi,0.0,6.373,0.0,-4.01,24.04,238,255,239,Empty
Mulethi,0.0,7.198,0.0,-5.04,25.14,182,215,191,Empty
Mulethi,0.0,6.974,7.23,-2.58,24.33,243,192,248,Empty
Mulethi,0.0,7.106,0.0,9.8,24.34,255,198,252,Empty
Mulethi,0.0,6.914,6.02,-1.25,27.15,255,255,186,Empty
Mulethi,0.0,7.173,6.61,3.97,25.63,217,255,255,Empty
Mulethi,0.0,7.189,0.0,3.07,24.16,243,200,251,Empty
Mulethi,0.0,6.785,0.49,-23.88,23.95,255,238,214,Empty
Mulethi,0.0,7.01,4.19,-8.7,26.34,255,234,251,Empty
Mulethi,0.0,7.235,5.08,-24.95,24.5,210,222,248,Empty
Mulethi,0.0,7.5,2.04,-14.93,23.95,245,229,255,Empty
Mulethi,0.0,7.195,3.97,5.63,26.83,219,229,255,Empty
Mulethi,0.0,6.722,0.0,4.6,24.9,222,232,238,Empty
Mulethi,0.0,6.897,1.79,-14.31,24.57,199,255,199,Empty
Mulethi,0.0,6.98,2.47,-4.6,25.82,255,255,243,Empty
Mulethi,0.0,7.14,2.35,8.25,25.35,202,230,189,Empty
Mulethi,0.0,7.085,0.0,-1.56,24.54,239,193,173,Empty
Mulethi,0.0,7.145,8.02,-10.81,23.02,255,183,251,Empty
Mulethi,0.0,6.793,0.0,9.17,25.32,255,180,213,Empty
Mulethi,0.0,7.424,0.0,17.2,24.96,207,166,247,Empty
Mulethi,0.0,6.176,1.61,-11.25,24.81,255,190,255,Empty
Mulethi,0.0,7.123,0.0,15.16,24.49,230,254,241,Empty
Mulethi,0.0,6.807,4.55,-9.89,28.26,255,251,190,Empty
Mulethi,0.0,7.159,2.65,11.01,24.04,251,255,247,Empty
Mulethi,0.0,6.401,0.0,-11.35,23.08,222,219,240,Empty
Mulethi,0.0,7.69,0.0,-2.35,27.11,203,157,243,Empty
Mulethi,0.0,7.348,0.0,0.26,23.9,200,237,255,Empty
Mulethi,0.0,7.344,0.0,8.07,24.76,237,216,193,Empty
Mulethi,0.0,7.176,3.44,-5.76,25.04,253,255,187,Empty
Mulethi,0.0,7.104,0.0,7.88,25.47,188,255,187,Empty
